,loss,val_loss,lr
0,132.35000508626302,48.23784255981445,0.009999999776482582
1,33.02906926472982,29.321212768554688,0.009999999776482582
2,20.074076588948568,21.246646881103516,0.009999999776482582
3,13.753816350301106,16.319610595703125,0.009999999776482582
4,10.339561271667481,13.170677185058594,0.009999999776482582
5,8.061202812194825,10.868295669555664,0.009999999776482582
6,6.484930483500163,9.122716903686523,0.009999999776482582
7,5.048864650726318,7.829680442810059,0.009999999776482582
8,4.259456729888916,6.849122524261475,0.009999999776482582
9,3.7123605410257974,6.084444046020508,0.009999999776482582
10,3.3407774130503336,5.768494606018066,0.004999999888241291
11,3.091052261988322,5.482457637786865,0.004999999888241291
12,2.9494399865468344,5.2087907791137695,0.004999999888241291
13,2.7684815406799315,4.958701133728027,0.004999999888241291
14,2.646295706431071,4.7270097732543945,0.004999999888241291
15,2.518076229095459,4.516229629516602,0.004999999888241291
16,2.3554468472798664,4.328411102294922,0.004999999888241291
17,2.3759859085083006,4.149059772491455,0.004999999888241291
18,2.2357638200124104,3.997854232788086,0.004999999888241291
19,2.2135568459828696,3.8513691425323486,0.004999999888241291
20,2.178270681699117,3.789161205291748,0.0024999999441206455
21,2.1659401098887128,3.7290420532226562,0.0024999999441206455
22,2.1580543438593547,3.665475368499756,0.0024999999441206455
23,2.1587841828664143,3.6099038124084473,0.0024999999441206455
24,2.1860817114512128,3.55012845993042,0.0024999999441206455
25,2.0364957173665363,3.4993233680725098,0.0024999999441206455
26,2.0416374603907266,3.4516758918762207,0.0024999999441206455
27,2.099264224370321,3.4047608375549316,0.0024999999441206455
28,2.0012807210286456,3.3655242919921875,0.0024999999441206455
29,2.0947007576624554,3.329960346221924,0.0024999999441206455
30,1.968153444925944,3.312760829925537,0.0012499999720603228
31,2.027998352050781,3.300558090209961,0.0012499999720603228
32,2.032713842391968,3.286494493484497,0.0012499999720603228
33,1.9969977696736654,3.267343521118164,0.0012499999720603228
34,2.059450952212016,3.2535271644592285,0.0012499999720603228
35,1.9663624922434488,3.2398524284362793,0.0012499999720603228
36,1.9594318469365437,3.228656053543091,0.0012499999720603228
37,2.0343589385350547,3.214203357696533,0.0012499999720603228
38,2.0542211373647055,3.2062675952911377,0.0012499999720603228
39,2.0122841596603394,3.1957814693450928,0.0012499999720603228
40,2.0266431331634522,3.1959214210510254,0.0006249999860301614
41,2.0170664548873902,3.19285249710083,0.0006249999860301614
42,1.9860495646794638,3.1882290840148926,0.0006249999860301614
43,2.0786558310190837,3.1857521533966064,0.0006249999860301614
44,2.1064722617467244,3.188086986541748,0.0006249999860301614
45,1.9375833113988241,3.179672956466675,0.0006249999860301614
46,2.0235156933466594,3.178612232208252,0.0006249999860301614
47,2.0549381653467815,3.1741342544555664,0.0006249999860301614
48,2.0148565133412677,3.1695735454559326,0.0006249999860301614
49,1.931685463587443,3.1702067852020264,0.0006249999860301614
50,1.9776317675908406,3.171152353286743,0.0003124999930150807
51,1.9576534191767374,3.168415069580078,0.0003124999930150807
52,2.033963513374329,3.170538902282715,0.0003124999930150807
53,2.02329789797465,3.1642680168151855,0.0003124999930150807
54,2.0129357099533083,3.1652634143829346,0.0003124999930150807
55,1.9223739385604859,3.1673355102539062,0.0003124999930150807
56,1.9635661919911702,3.1660609245300293,0.0003124999930150807
57,1.9655378897984823,3.15726637840271,0.0003124999930150807
58,2.1407554546991983,3.157240390777588,0.0003124999930150807
59,2.0443756182988486,3.1509006023406982,0.0003124999930150807
60,2.0334619998931887,3.151073694229126,0.00015624999650754035
61,2.028377405802409,3.1523571014404297,0.00015624999650754035
62,1.9549256881078085,3.152050733566284,0.00015624999650754035
63,2.068987758954366,3.157268762588501,0.00015624999650754035
64,2.0359994331995646,3.1597979068756104,0.00015624999650754035
65,2.0859209934870404,3.160245418548584,0.00015624999650754035
66,2.1065601348876952,3.161430835723877,0.00015624999650754035
