,loss,val_loss,lr
0,141.44149881998698,56.448692321777344,0.009999999776482582
1,33.2037966410319,31.745336532592773,0.009999999776482582
2,17.681182861328125,21.927974700927734,0.009999999776482582
3,11.81167329152425,16.728351593017578,0.009999999776482582
4,8.440678596496582,13.382342338562012,0.009999999776482582
5,6.582404041290284,10.984128952026367,0.009999999776482582
6,5.2326957066853845,9.194917678833008,0.009999999776482582
7,4.441463534037272,7.845481872558594,0.009999999776482582
8,3.8792460759480796,6.757699489593506,0.009999999776482582
9,3.2179556528727216,5.956313133239746,0.009999999776482582
10,2.910984261830648,5.622015476226807,0.004999999888241291
11,2.7302079995473227,5.3183794021606445,0.004999999888241291
12,2.738502025604248,5.039553642272949,0.004999999888241291
13,2.537488571802775,4.7726850509643555,0.004999999888241291
14,2.418079121907552,4.551880836486816,0.004999999888241291
15,2.4844540913899738,4.341405391693115,0.004999999888241291
16,2.377041721343994,4.127773284912109,0.004999999888241291
17,2.3233612537384034,3.9601173400878906,0.004999999888241291
18,2.4160425345102947,3.773843765258789,0.004999999888241291
19,2.3210206031799316,3.616607666015625,0.004999999888241291
20,2.3104517618815104,3.5539443492889404,0.0024999999441206455
21,2.2866490681966147,3.4971275329589844,0.0024999999441206455
22,2.2652988115946453,3.429955244064331,0.0024999999441206455
23,2.2576980590820312,3.376030683517456,0.0024999999441206455
24,2.202788829803467,3.326237440109253,0.0024999999441206455
25,2.1732037544250487,3.268733501434326,0.0024999999441206455
26,2.218633000055949,3.220036268234253,0.0024999999441206455
27,2.217902088165283,3.1680281162261963,0.0024999999441206455
28,2.282322343190511,3.132180690765381,0.0024999999441206455
29,2.2273008028666177,3.0929133892059326,0.0024999999441206455
30,2.2499399185180664,3.0859084129333496,0.0012499999720603228
31,2.264611832300822,3.0773510932922363,0.0012499999720603228
32,2.1715011914571125,3.059035539627075,0.0012499999720603228
33,2.257943121592204,3.0432679653167725,0.0012499999720603228
34,2.1323135058085123,3.036355495452881,0.0012499999720603228
35,2.199567445119222,3.0316319465637207,0.0012499999720603228
36,2.2561012744903564,3.028782844543457,0.0012499999720603228
37,2.1720583915710447,3.032702684402466,0.0012499999720603228
38,2.187029790878296,3.0408477783203125,0.0012499999720603228
39,2.2295897006988525,3.046713352203369,0.0012499999720603228
40,2.2287256558736166,3.0476691722869873,0.0006249999860301614
41,2.2858352184295656,3.0414233207702637,0.0006249999860301614
42,2.2321016629536947,3.0327980518341064,0.0006249999860301614
43,2.2979948997497557,3.0278754234313965,0.0006249999860301614
44,2.1797362486521403,3.0330617427825928,0.0006249999860301614
45,2.2372573693593343,3.020986318588257,0.0006249999860301614
46,2.237053330739339,3.027435779571533,0.0006249999860301614
47,2.194309441248576,3.022723913192749,0.0006249999860301614
48,2.152565860748291,3.0256080627441406,0.0006249999860301614
49,2.1499873320261638,3.028867244720459,0.0006249999860301614
50,2.280517355600993,3.023867607116699,0.0003124999930150807
51,2.2405588150024416,3.0226845741271973,0.0003124999930150807
52,2.2659653186798097,3.017216444015503,0.0003124999930150807
53,2.175358549753825,3.0041823387145996,0.0003124999930150807
54,2.24304780960083,3.0088555812835693,0.0003124999930150807
55,2.1802258332570394,3.006427049636841,0.0003124999930150807
56,2.3468004862467446,3.011976957321167,0.0003124999930150807
57,2.2589224338531495,3.0131754875183105,0.0003124999930150807
58,2.2507140159606935,3.010014295578003,0.0003124999930150807
59,2.1772924105326337,3.0172598361968994,0.0003124999930150807
60,2.226677926381429,3.0169289112091064,0.00015624999650754035
