,loss,val_loss
0,187.62730611165364,189.10984802246094
1,147.6988749186198,155.68214416503906
2,121.06932678222657,135.8927764892578
3,104.55443369547525,122.76472473144531
4,93.89442189534505,113.0248794555664
5,85.38303934733072,105.0860366821289
6,79.45283508300781,98.3888168334961
7,73.73380533854167,92.60616302490234
8,68.55771891276042,87.59028625488281
9,64.66826095581055,83.15464782714844
10,61.52749176025391,79.16529083251953
11,57.38881912231445,75.57464599609375
12,53.96778895060221,72.30355072021484
13,51.76675008138021,69.26512145996094
14,49.033583577473955,66.42933654785156
15,47.4067143758138,63.752052307128906
16,44.99332834879557,61.24651336669922
17,42.738546498616536,58.879722595214844
18,40.89795608520508,56.59647750854492
19,38.46249796549479,54.386474609375
20,37.361412302652994,52.252952575683594
21,35.411841583251956,50.19622802734375
22,33.7492369333903,48.23187255859375
23,32.32534904479981,46.347206115722656
24,30.497395070393882,44.560264587402344
25,29.26479352315267,42.84958267211914
26,27.857449213663738,41.22661590576172
27,26.752473576863608,39.66380310058594
28,25.651309076944987,38.16908645629883
29,24.46296895345052,36.721900939941406
30,23.355777104695637,35.329063415527344
31,22.201579030354818,33.978675842285156
32,21.018176651000978,32.69169235229492
33,19.919440078735352,31.460758209228516
34,19.159585571289064,30.265338897705078
35,18.55338846842448,29.102001190185547
36,17.59092165629069,27.984710693359375
37,16.867420387268066,26.90506362915039
38,15.798351732889811,25.884363174438477
39,15.456449762980144,24.88609504699707
40,14.290829022725424,23.942270278930664
41,13.739415041605632,23.029369354248047
42,13.072281773885091,22.152700424194336
43,12.445104344685872,21.309419631958008
44,12.050552495320638,20.497406005859375
45,11.337627347310384,19.72346305847168
46,10.989357121785481,18.970378875732422
47,10.62408816019694,18.231746673583984
48,9.857102012634277,17.540616989135742
49,9.18901014328003,16.88045883178711
50,8.982286675771077,16.236919403076172
51,8.469864241282146,15.620218276977539
52,8.251607767740886,15.019617080688477
53,7.729943752288818,14.452049255371094
54,7.396510537465414,13.902254104614258
55,7.062114683787028,13.3738431930542
56,6.487823994954427,12.872076034545898
57,6.208548418680826,12.386980056762695
58,6.11725378036499,11.915190696716309
59,5.933045736948649,11.452725410461426
60,5.578302097320557,11.016106605529785
61,5.235739167531332,10.594152450561523
62,5.208600457509359,10.180196762084961
63,4.8454265117645265,9.789532661437988
64,4.537538194656372,9.4168701171875
65,4.448946730295817,9.049883842468262
66,4.114841032028198,8.706533432006836
67,4.008066209157308,8.376853942871094
68,3.9260016600290935,8.057424545288086
69,3.7868533611297606,7.748891353607178
70,3.7673314094543455,7.453177452087402
71,3.438191874821981,7.1761016845703125
72,3.435628080368042,6.905142784118652
73,3.1529444217681886,6.654164791107178
74,3.118130668004354,6.413703918457031
75,2.912155779202779,6.182679176330566
76,2.8293569803237917,5.966618537902832
77,2.8892572005589803,5.744988918304443
78,2.7954898675282798,5.540143013000488
79,2.6824795961380006,5.345041275024414
80,2.519333593050639,5.160431861877441
81,2.5298509041468304,4.985223770141602
82,2.4328225374221804,4.811964988708496
83,2.4378449360529584,4.652707099914551
84,2.4710169712702434,4.501435279846191
85,2.367728034655253,4.366274833679199
86,2.3121270577112836,4.2271881103515625
87,2.3154827038447063,4.1082329750061035
88,2.320354708035787,3.9865641593933105
89,2.2781936724980674,3.8764853477478027
90,2.2593735297520956,3.7827954292297363
91,2.2486875454584756,3.6797397136688232
92,2.259871999422709,3.598975658416748
93,2.2276050329208372,3.5358054637908936
94,2.2013540983200075,3.476027727127075
95,2.067284909884135,3.4110889434814453
96,2.16895477771759,3.3473658561706543
97,2.213288116455078,3.2993648052215576
98,2.240184450149536,3.2394251823425293
99,2.208478085199992,3.2133052349090576
100,2.1477274020512898,3.1727185249328613
101,2.204410370190938,3.1576695442199707
102,2.171206537882487,3.143014430999756
103,2.207558051745097,3.1290903091430664
104,2.220140639940898,3.1243090629577637
105,2.129157002766927,3.1310343742370605
106,2.127412136395772,3.125035047531128
107,2.174364749590556,3.1078243255615234
108,2.1887215693791706,3.090602159500122
109,2.2026271422704062,3.1292307376861572
110,2.1759439945220946,3.136786937713623
111,2.10527081489563,3.1254279613494873
112,2.11059562365214,3.1116788387298584
113,2.2270373503367105,3.0555968284606934
114,2.184749960899353,3.118901014328003
115,2.2051539182662965,3.1196858882904053
116,2.180536222457886,3.1177406311035156
117,2.163445162773132,3.1161680221557617
118,2.2691817045211793,3.1073060035705566
119,2.1498716433842975,3.085179567337036
120,2.11020884513855,3.079850435256958
