,loss,val_loss,lr
0,133.08582814534506,51.465660095214844,0.009999999776482582
1,30.35508460998535,30.92074966430664,0.009999999776482582
2,17.571668243408205,22.123804092407227,0.009999999776482582
3,11.807992998758952,17.111988067626953,0.009999999776482582
4,8.420789972941082,13.865635871887207,0.009999999776482582
5,6.79385150273641,11.540620803833008,0.009999999776482582
6,5.5265300114949545,9.830154418945312,0.009999999776482582
7,4.695593929290771,8.484689712524414,0.009999999776482582
8,4.015510066350301,7.453176021575928,0.009999999776482582
9,3.392831834157308,6.642314910888672,0.009999999776482582
10,3.004770263036092,6.288486957550049,0.004999999888241291
11,3.0656114419301352,5.9463324546813965,0.004999999888241291
12,2.8812082767486573,5.628429412841797,0.004999999888241291
13,2.707308355967204,5.344544410705566,0.004999999888241291
14,2.654047060012817,5.069557189941406,0.004999999888241291
15,2.5643980503082275,4.8086748123168945,0.004999999888241291
16,2.625254233678182,4.558562278747559,0.004999999888241291
17,2.5424524307250977,4.344124794006348,0.004999999888241291
18,2.398402539889018,4.138365745544434,0.004999999888241291
19,2.355471976598104,3.9521172046661377,0.004999999888241291
20,2.3266655445098876,3.8687050342559814,0.0024999999441206455
21,2.4015989621480305,3.7836925983428955,0.0024999999441206455
22,2.3723577817281085,3.707704544067383,0.0024999999441206455
23,2.371143039067586,3.6353683471679688,0.0024999999441206455
24,2.292397220929464,3.56962251663208,0.0024999999441206455
25,2.206490953763326,3.508300304412842,0.0024999999441206455
26,2.228938015302022,3.447589874267578,0.0024999999441206455
27,2.1547310908635455,3.395226240158081,0.0024999999441206455
28,2.1256285349527997,3.3395302295684814,0.0024999999441206455
29,2.1279900789260866,3.2881767749786377,0.0024999999441206455
30,2.2459497928619383,3.2636303901672363,0.0012499999720603228
31,2.2268463293711345,3.247175693511963,0.0012499999720603228
32,2.2376686334609985,3.2177200317382812,0.0012499999720603228
33,2.213075558344523,3.1972577571868896,0.0012499999720603228
34,2.1692461570103965,3.173146963119507,0.0012499999720603228
35,2.4107675234476726,3.1567983627319336,0.0012499999720603228
36,2.2439249753952026,3.1426937580108643,0.0012499999720603228
37,2.231941485404968,3.1259865760803223,0.0012499999720603228
38,2.2454846700032554,3.1025519371032715,0.0012499999720603228
39,2.23627393245697,3.1027443408966064,0.0012499999720603228
40,2.227046537399292,3.0966956615448,0.0006249999860301614
41,2.1702569087346393,3.0888309478759766,0.0006249999860301614
42,2.2453793843587238,3.0780653953552246,0.0006249999860301614
43,2.138710451126099,3.074369192123413,0.0006249999860301614
44,2.1742566585540772,3.0642502307891846,0.0006249999860301614
45,2.2591697374979653,3.0636816024780273,0.0006249999860301614
46,2.289224139849345,3.052265167236328,0.0006249999860301614
47,2.299712578455607,3.0437746047973633,0.0006249999860301614
48,2.241168467203776,3.0486514568328857,0.0006249999860301614
49,2.256601428985596,3.0390076637268066,0.0006249999860301614
50,2.2033769130706786,3.036886692047119,0.0003124999930150807
51,2.2496939023335774,3.0363190174102783,0.0003124999930150807
52,2.225485332806905,3.0375418663024902,0.0003124999930150807
53,2.2807902018229167,3.029550552368164,0.0003124999930150807
54,2.195936830838521,3.025749683380127,0.0003124999930150807
55,2.1887480497360228,3.0270328521728516,0.0003124999930150807
56,2.2049805720647178,3.0268259048461914,0.0003124999930150807
57,2.2403647184371946,3.017843723297119,0.0003124999930150807
58,2.268149669965108,3.009439468383789,0.0003124999930150807
59,2.2161668221155804,3.0088419914245605,0.0003124999930150807
60,2.297560962041219,3.010777235031128,0.00015624999650754035
61,2.2333460569381716,3.0072152614593506,0.00015624999650754035
62,2.235315974553426,3.0104877948760986,0.00015624999650754035
63,2.270312754313151,3.0125300884246826,0.00015624999650754035
64,2.273284427324931,3.0151114463806152,0.00015624999650754035
65,2.197311027844747,3.014965057373047,0.00015624999650754035
66,2.315272569656372,3.015852451324463,0.00015624999650754035
67,2.287226978937785,3.017216444015503,0.00015624999650754035
68,2.173864976565043,3.0158820152282715,0.00015624999650754035
