,loss,val_loss,lr
0,142.56201985677083,39.73725509643555,0.009999999776482582
1,39.82816925048828,22.671432495117188,0.009999999776482582
2,24.70266990661621,15.443222045898438,0.009999999776482582
3,18.349766286214194,11.349881172180176,0.009999999776482582
4,14.445711453755697,8.704538345336914,0.009999999776482582
5,11.767503484090168,6.752179145812988,0.009999999776482582
6,9.696035766601563,5.310463905334473,0.009999999776482582
7,8.298236338297526,4.224614143371582,0.009999999776482582
8,7.158177789052328,3.3844146728515625,0.009999999776482582
9,6.28404541015625,2.7375144958496094,0.009999999776482582
10,5.669149716695149,2.4661152362823486,0.004999999888241291
11,5.4227007865905765,2.203244686126709,0.004999999888241291
12,4.988201395670573,1.9684669971466064,0.004999999888241291
13,4.82897310256958,1.7576404809951782,0.004999999888241291
14,4.509469604492187,1.5644848346710205,0.004999999888241291
15,4.337272103627523,1.390317678451538,0.004999999888241291
16,4.108996359507243,1.2314012050628662,0.004999999888241291
17,3.9025203386942544,1.096585750579834,0.004999999888241291
18,3.7633638699849445,0.9791322946548462,0.004999999888241291
19,3.542589473724365,0.882738471031189,0.004999999888241291
20,3.5465399106343587,0.8380710482597351,0.0024999999441206455
21,3.3890618483225503,0.7966656684875488,0.0024999999441206455
22,3.486295970280965,0.7558318972587585,0.0024999999441206455
23,3.3418744881947835,0.7183482646942139,0.0024999999441206455
24,3.258691438039144,0.6830815672874451,0.0024999999441206455
25,3.3368261496225995,0.6513151526451111,0.0024999999441206455
26,3.2141674995422362,0.6223582029342651,0.0024999999441206455
27,3.126532491048177,0.5964617133140564,0.0024999999441206455
28,3.2046866416931152,0.5743454098701477,0.0024999999441206455
29,3.013493267695109,0.5578737854957581,0.0024999999441206455
30,3.0723204453786215,0.5505770444869995,0.0012499999720603228
31,3.0921621163686117,0.5437254309654236,0.0012499999720603228
32,3.0584256807963053,0.5380669832229614,0.0012499999720603228
33,2.977917226155599,0.5324742197990417,0.0012499999720603228
34,2.945837370554606,0.527387261390686,0.0012499999720603228
35,2.8924191633860272,0.5235996842384338,0.0012499999720603228
36,2.8813361167907714,0.5205191373825073,0.0012499999720603228
37,3.040708907445272,0.5182995796203613,0.0012499999720603228
38,2.923967123031616,0.5166488885879517,0.0012499999720603228
39,2.902668555577596,0.515966534614563,0.0012499999720603228
40,2.9363011201222737,0.5158237218856812,0.0006249999860301614
41,2.952170960108439,0.5158694982528687,0.0006249999860301614
42,2.9323424816131594,0.5161796808242798,0.0006249999860301614
43,2.8494114240010577,0.5166953802108765,0.0006249999860301614
44,3.0085250695546466,0.5172954797744751,0.0006249999860301614
45,2.910886351267497,0.5181435346603394,0.0006249999860301614
46,2.8903591950734455,0.519288957118988,0.0006249999860301614
47,2.905825153986613,0.5206378102302551,0.0006249999860301614
